timestamp,coal_and_lignite,hydro,nuclear,power_storage,solar,wind,natural_gas,other
2025-12-01 00:00:00-06:00,6523.3866780598955,1.5371790595818335,5099.398356119792,87.51488804817198,0.9623590633273125,5692.5889892578125,31244.22682412466,105.0
2025-12-01 01:00:00-06:00,6504.254150390625,17.181393702824895,5100.060139973958,31.750910525520634,0.5486731479565301,5133.5316975911455,31161.485946973164,105.0
2025-12-01 02:00:00-06:00,6490.7147216796875,0.0017090359857926333,5099.181477864583,33.85361846288046,0.694056811432044,4389.139770507813,31122.846374829616,105.0
2025-12-01 03:00:00-06:00,6291.110026041667,0.0021973319817334084,5099.2432861328125,43.12245519955953,0.9831652467449509,3911.3786621093755,31287.47754542033,105.0
2025-12-01 04:00:00-06:00,6436.6072184244795,1.5042781829834,5100.4876708984375,98.59948348999019,0.5508249724904697,3677.510111490885,31545.154240926113,104.99166679382324
2025-12-01 05:00:00-06:00,6497.1836344401045,17.894591649373368,5101.1411539713545,660.6189702351887,0.6578275859355925,3379.5790201822915,33118.44108041128,104.96666653951009
2025-12-01 06:00:00-06:00,6580.873291015625,17.79407898585,5101.1296793619795,2652.7283020019527,0.45660790055990225,3319.4746093750005,34212.34350713094,105.0
2025-12-01 07:00:00-06:00,6697.3778076171875,19.59240102767944,5102.4064534505205,4001.9604288736987,146.49351679285368,2598.916931152344,34601.063391049705,104.99166679382324
2025-12-01 08:00:00-06:00,6683.4736328125,17.355231458786893,5105.3641357421875,2034.307373046876,3148.5514322916665,2149.3745727539067,34979.07121721904,104.99166679382324
2025-12-01 09:00:00-06:00,6534.4417724609375,0.0029297759756445503,5105.5127360026045,687.7373911539713,6588.273763020833,1882.0667012532558,35586.741903940834,104.95833396911625
2025-12-01 10:00:00-06:00,6356.4273681640625,0.000732443993911125,5105.4853515625,251.33928807576493,8145.8541259765625,1674.816650390625,35797.046175956726,105.0
2025-12-01 11:00:00-06:00,6248.632161458333,0.0014648879878222665,5101.6255289713545,253.06931177775084,9818.3486328125,2023.2761332194007,35151.44699668885,104.99166679382324
2025-12-01 12:00:00-06:00,6201.2621663411455,0.0017090359857926416,5101.538492838542,187.34350458780918,10471.07421875,3020.18575032552,34292.51496092478,104.97500038146974
2025-12-01 13:00:00-06:00,6061.2563883463545,0.0009765919918815083,5102.1715087890625,136.77139894167578,10403.804850260416,3938.5414225260424,33932.81696987153,104.9833335876465
2025-12-01 14:00:00-06:00,6085.930501302083,0.0009765919918815,5101.139078776042,125.33154884974165,9969.645670572916,4470.8017578125,33593.11085255941,101.53333346048991
2025-12-01 15:00:00-06:00,6091.6807047526045,2.523619869723913,5101.479736328125,290.1600392659506,9219.148396809896,6093.7634684244795,31224.082887967426,68.77499993642171
2025-12-01 16:00:00-06:00,6195.7262776692705,36.230286280314125,5101.66357421875,428.9537855784099,5386.445678710938,6887.994710286458,34021.88374519348,59.84166653951009
2025-12-01 17:00:00-06:00,6302.319580078125,43.71112060546874,5101.6112060546875,3127.535196940106,461.0588138749202,5896.2048746744795,37215.17194843292,96.88333320617677
2025-12-01 18:00:00-06:00,6480.4775797526045,105.27522023518874,5101.6989339192705,3678.6867675781255,0.29509300986925757,5999.2125244140625,37276.726528167725,104.94166755676275
2025-12-01 19:00:00-06:00,6866.444173177083,20.462976455688484,5101.9291585286455,2736.699198404949,0.6928663452466325,5755.6585693359375,37000.63924280803,104.92500050862634
2025-12-01 20:00:00-06:00,6924.875,0.001220739989851875,5105.5059814453125,2225.2419535319036,0.6365579168001815,5429.8715413411455,36472.7826983134,104.94166755676275
2025-12-01 21:00:00-06:00,7007.4588623046875,0.00146488798782225,5106.3765869140625,1184.196273803712,0.5641611342628797,4905.085205078125,36552.5459912618,104.933334350586
2025-12-01 22:00:00-06:00,7059.1525472005205,0.0029297759756445247,5108.653889973958,287.22820536295586,0.5100172708431879,4421.763753255208,36255.40236854553,104.84166781107592
2025-12-01 23:00:00-06:00,7047.079634232955,0.0015980596230788272,5110.054332386364,140.04513064297763,0.5034394182942132,4261.353160511364,35945.48193706165,104.81818251176318
2025-12-02 00:00:00-06:00,7073.330240885417,0.0014648879878222585,5105.53955078125,133.61634604136137,0.5155603239933649,4263.7197265625,35150.278563817345,104.85000038146974
2025-12-02 01:00:00-06:00,6969.736409505208,18.37551530939526,5105.3794352213545,161.85210514068604,0.5179743667443594,4362.461507161458,35006.64286867778,104.81666819254566
2025-12-02 02:00:00-06:00,6972.646484375,0.0009765919918815,5105.648356119792,53.723748445510836,0.5043648580710093,5136.1464436848955,34863.7289390564,104.84166781107592
2025-12-02 03:00:00-06:00,7113.373291015625,0.0009765919918815083,5106.056477864583,97.72859787940979,0.48978901157776517,5827.216634114583,34400.26928583781,104.95833396911625
2025-12-02 04:00:00-06:00,7152.155029296875,0.0009765919918815,5105.988932291667,306.22877756754565,0.7048904299736027,5768.1079508463545,34053.91541004181,104.9833335876465
2025-12-02 05:00:00-06:00,7164.31005859375,1.6688639986484002,5106.9128011067705,1561.0952301025402,0.48383390655120206,6265.9871826171875,34719.85088729859,105.0
2025-12-02 06:00:00-06:00,7180.5165608723955,87.52942593892418,5107.0745035807295,4085.151123046875,0.6041341026624045,6785.223795572917,35130.77662022909,104.97500038146974
2025-12-02 07:00:00-06:00,7345.012288411458,108.72821235656743,5106.858154296875,3005.4139506022134,1681.3434024651854,7338.735432942708,35286.60703277588,104.27500025431316
2025-12-02 08:00:00-06:00,6889.796468098958,105.92951393127449,5108.0449625651045,516.8184452056881,15078.098754882812,7374.780924479167,26467.960206985474,86.875
